es_hombre,es_adulto_mayor,tiene_pareja,tiene_dependientes,meses_contrato,tiene_telefono,tiene_varias_lineas,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,tiene_tv,tiene_peliculas,tipo_contrato,factura_online,metodo_pago,cargo_mensual,cargo_total,id_cliente,abandono,cuentas_diarias
0,0,1,1,41,1,1,Fiber optic,0,1,1,1,1,1,Anual_1,1,Transferencia,109.1,4454.25,4567-AKPIA,0,3.64
1,0,0,0,52,1,0,DSL,1,1,0,0,1,0,Anual_2,1,Tarjeta,63.25,3342.45,4568-KNYWR,0,2.11
1,0,0,0,9,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.4,181.8,4568-TTZRT,0,0.68
0,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,43.75,405.7,4570-QHXHL,0,1.46
0,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Transferencia,80.25,846.0,4572-DVCGN,1,2.68
1,0,0,1,12,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,19.35,212.3,4573-JKNAE,0,0.64
1,0,0,0,22,1,0,DSL,0,1,0,1,0,0,Anual_1,1,Tarjeta,55.15,1193.05,4576-CSAJH,1,1.84
1,0,1,1,52,1,0,DSL,0,1,1,1,1,0,Anual_1,1,Cheque_electrónico,68.75,3482.85,4578-PHJYZ,0,2.29
0,0,1,1,43,1,0,DSL,0,0,0,0,1,0,Mensual,0,Cheque_electrónico,56.15,2499.3,4580-TMHJU,1,1.87
0,0,0,0,13,0,0,DSL,0,0,1,0,1,1,Mensual,0,Cheque_electrónico,49.15,649.4,4581-LNWUM,0,1.64
0,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,75.8,246.3,4581-SSPWD,1,2.53
1,1,1,0,16,1,0,Fiber optic,0,0,1,1,0,1,Mensual,1,Cheque_electrónico,91.55,1540.05,4583-PARNH,0,3.05
1,1,1,0,45,1,1,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,24.7,1174.35,4584-LBNMK,0,0.82
0,0,1,1,4,1,0,Fiber optic,0,0,1,0,0,0,Mensual,1,Cheque_electrónico,73.75,325.45,4585-HETAI,1,2.46
0,0,0,0,3,1,0,Fiber optic,1,1,0,0,0,0,Mensual,1,Cheque_electrónico,79.1,246.5,4587-NUKOX,1,2.64
0,0,1,0,6,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,105.3,545.2,4587-VVTOX,1,3.51
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.6,19.6,4588-YBNIB,1,0.65
1,0,1,0,70,1,1,No,0,0,0,0,0,0,Anual_2,0,Transferencia,24.25,1724.15,4589-IUAJB,0,0.81
0,0,1,1,3,0,0,DSL,1,0,0,0,0,0,Mensual,0,Tarjeta,29.7,91.7,4592-IWTJI,1,0.99
1,0,0,0,56,1,1,No,0,0,0,0,0,0,Anual_1,0,Cheque_electrónico,24.9,1334.0,4597-ELFTS,1,0.83
1,1,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Cheque_electrónico,101.25,2440.15,4597-NUCQV,1,3.38
0,1,1,0,25,1,0,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,98.5,2514.5,4598-XLKNJ,1,3.28
0,0,0,0,53,0,0,DSL,1,1,1,1,1,0,Anual_1,1,Cheque_electrónico,53.6,2879.2,4598-ZADCK,0,1.79
1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,69.85,69.85,4603-JANFB,1,2.33
1,0,1,1,25,1,0,Fiber optic,0,0,0,0,1,1,Anual_1,1,Cheque_electrónico,90.4,2178.6,4607-CHPCA,1,3.01
1,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Mensual,0,Transferencia,44.65,369.15,4608-LCIMN,0,1.49
0,0,1,1,27,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.9,550.1,4609-KNNWG,0,0.66
0,0,1,0,60,0,0,DSL,1,1,1,0,0,1,Anual_1,0,Cheque_electrónico,50.05,2911.5,4611-ANLQC,0,1.67
0,1,0,0,20,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,81.45,1671.6,4612-SSVHJ,0,2.72
0,1,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,Anual_1,1,Transferencia,104.75,5510.65,4612-THJBS,1,3.49
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,81.1,81.1,4614-NUVZD,1,2.7
0,0,0,0,42,1,0,DSL,0,0,1,1,0,1,Anual_2,0,Tarjeta,66.5,2762.75,4615-PIVVU,0,2.22
0,0,0,0,16,1,0,No,0,0,0,0,0,0,Anual_1,0,Transferencia,20.1,318.6,4616-EWBNJ,0,0.67
0,0,1,1,65,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Tarjeta,110.8,7245.9,4616-ULAOA,0,3.69
0,1,1,0,20,1,0,Fiber optic,0,0,0,0,1,1,Anual_1,1,Transferencia,91.0,1859.5,4619-EVPHY,0,3.03
1,0,0,0,33,1,0,Fiber optic,1,0,0,1,1,0,Anual_2,1,Cheque_electrónico,88.95,3027.65,4622-YNKIJ,0,2.97
1,0,1,0,22,1,0,No,0,0,0,0,0,0,Mensual,1,Transferencia,20.45,471.55,4623-ZKHLY,0,0.68
1,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,30.45,226.45,4625-EWPTF,1,1.01
1,0,0,0,44,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,20.4,905.55,4625-LAMOB,0,0.68
0,0,1,1,72,1,1,No,0,0,0,0,0,0,Anual_2,1,Transferencia,26.25,1988.05,4625-XMOYM,0,0.88
1,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,93.85,635.6,4626-GYCZP,1,3.13
0,0,1,0,51,1,1,DSL,0,1,0,1,1,1,Anual_1,1,Tarjeta,78.65,3950.85,4626-OZDTJ,0,2.62
0,1,0,0,69,1,1,Fiber optic,1,0,1,1,1,1,Anual_2,0,Tarjeta,110.25,7467.55,4627-MIHJH,0,3.68
1,0,0,0,57,0,0,DSL,0,1,0,0,1,0,Mensual,1,Cheque_electrónico,39.3,2111.45,4628-CTTLA,1,1.31
1,0,0,1,35,1,0,Fiber optic,0,0,1,0,1,0,Anual_1,1,Cheque_electrónico,85.15,3030.6,4628-WQCQQ,1,2.84
0,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,70.4,147.15,4629-NRXKX,1,2.35
1,1,0,0,15,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,79.4,1156.1,4631-OACRM,1,2.65
1,0,1,1,22,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,19.95,433.5,4632-PAOYU,0,0.66
1,0,0,1,53,1,0,DSL,1,1,0,1,0,0,Anual_1,0,Tarjeta,62.85,3419.5,4632-XJMEX,0,2.1
0,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque,88.4,788.6,4633-MKHYU,0,2.95
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,20.35,20.35,4634-JLRJT,0,0.68
1,0,1,1,32,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,18.95,613.95,4635-EJYPD,0,0.63
1,0,1,0,34,1,1,Fiber optic,0,1,0,0,0,1,Mensual,0,Cheque,88.85,3000.25,4636-JGAAI,0,2.96
1,0,0,1,54,1,0,DSL,0,1,1,1,0,0,Anual_1,1,Cheque_electrónico,61.0,3283.05,4636-OLWOE,0,2.03
0,0,1,1,6,1,1,Fiber optic,0,0,0,1,0,0,Mensual,1,Cheque_electrónico,80.5,502.85,4636-QRJKY,1,2.68
1,0,1,1,62,1,0,No,0,0,0,0,0,0,Anual_1,0,Transferencia,19.95,1244.8,4636-TVXVG,0,0.66
0,0,1,1,13,1,0,DSL,0,0,0,0,0,1,Mensual,0,Cheque_electrónico,55.95,734.35,4640-UHDOS,1,1.86
0,0,1,1,30,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.3,602.9,4641-FROLU,0,0.64
1,0,1,1,55,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,19.5,1026.35,4644-OBGFZ,0,0.65
1,0,1,1,17,1,1,DSL,1,0,1,0,1,0,Anual_1,1,Transferencia,70.35,1201.65,4644-PIZRT,0,2.34
0,0,1,0,7,1,0,DSL,1,0,1,1,1,1,Mensual,0,Transferencia,81.25,580.1,4646-QZXTF,0,2.71
0,0,1,0,18,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Tarjeta,95.95,1745.5,4647-MUZON,0,3.2
0,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.5,285.2,4647-XXZAM,0,1.52
1,0,0,0,53,1,1,DSL,0,1,1,1,0,1,Anual_2,1,Transferencia,73.9,3958.25,4648-YPBTM,0,2.46
1,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Transferencia,73.85,1284.2,4652-NNHNY,1,2.46
1,0,1,1,45,1,1,No,0,0,0,0,0,0,Anual_2,0,Cheque,24.45,1088.25,4652-ODEVH,0,0.82
0,1,1,0,64,1,0,Fiber optic,1,1,1,0,0,1,Anual_1,0,Transferencia,97.0,6430.9,4654-DLAMQ,0,3.23
0,0,0,0,18,0,0,DSL,1,1,0,1,0,0,Anual_1,1,Cheque,40.2,711.95,4654-GGUII,0,1.34
1,0,1,0,70,1,1,DSL,1,0,1,1,0,1,Anual_2,1,Tarjeta,74.8,5315.8,4654-ULTTN,0,2.49
1,0,0,0,69,1,1,No,0,0,0,0,0,0,Anual_2,0,Transferencia,23.95,1713.1,4656-CAURT,0,0.8
0,0,1,1,40,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Tarjeta,96.35,3915.4,4657-FWVFY,0,3.21
0,0,1,1,21,1,0,Fiber optic,0,1,1,1,1,1,Mensual,1,Cheque_electrónico,102.8,2110.15,4658-HCOHW,1,3.43
0,0,0,0,19,1,1,Fiber optic,1,1,0,0,0,1,Mensual,1,Cheque_electrónico,95.15,1789.25,4659-NZRUF,1,3.17
1,0,1,1,18,1,0,Fiber optic,1,0,1,0,1,0,Mensual,1,Cheque,87.9,1500.5,4660-IRIBM,0,2.93
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,20.05,20.05,4661-NJEUX,0,0.67
1,0,0,0,2,1,1,DSL,0,0,0,0,0,1,Mensual,0,Transferencia,62.05,118.3,4662-EKDPQ,1,2.07
0,0,1,0,33,0,0,DSL,1,0,1,1,1,1,Anual_2,0,Transferencia,59.55,2016.3,4664-NJCMS,0,1.98
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.3,19.3,4667-OHGKG,1,0.64
0,1,1,1,60,1,0,DSL,1,1,1,1,0,1,Anual_1,1,Tarjeta,74.85,4456.35,4667-QONEA,0,2.49
1,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Tarjeta,109.75,7758.9,4670-TABXH,0,3.66
1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque,45.0,96.45,4671-LXRDQ,1,1.5
0,0,0,0,63,1,1,DSL,1,1,1,1,1,0,Anual_2,1,Tarjeta,79.85,4861.45,4671-VJLCL,0,2.66
1,0,0,0,12,1,1,DSL,1,1,0,1,0,0,Mensual,1,Cheque_electrónico,67.25,832.3,4672-FOTSD,0,2.24
0,0,0,0,31,1,0,Fiber optic,1,0,1,1,0,0,Mensual,0,Cheque_electrónico,87.6,2724.25,4673-KKSLS,0,2.92
1,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Anual_2,0,Tarjeta,89.9,6457.15,4674-HGNUA,0,3.0
1,1,1,0,50,1,1,Fiber optic,1,1,1,0,1,0,Anual_1,1,Transferencia,101.9,5265.5,4676-MQUEA,0,3.4
1,0,0,0,54,0,0,DSL,1,1,0,0,0,1,Anual_2,0,Transferencia,46.2,2431.95,4676-WLUHT,0,1.54
0,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Mensual,1,Cheque_electrónico,52.2,52.2,4678-DVQEO,1,1.74
0,1,0,0,11,1,1,DSL,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,55.6,580.8,4680-KUTAJ,0,1.85
1,0,1,0,44,1,0,DSL,0,1,1,1,1,0,Anual_1,1,Cheque_electrónico,70.95,3250.45,4682-BLBUC,0,2.37
1,0,1,0,62,1,1,Fiber optic,0,0,1,1,1,1,Anual_2,1,Transferencia,107.6,6912.7,4683-WYDOU,0,3.59
1,0,0,0,57,1,1,Fiber optic,0,0,0,0,1,0,Anual_1,1,Cheque_electrónico,86.9,4939.25,4685-ERGHK,0,2.9
1,0,1,1,18,1,0,No,0,0,0,0,0,0,Anual_1,0,Transferencia,19.8,342.3,4685-TFLLS,0,0.66
1,0,1,0,70,1,1,Fiber optic,0,1,1,1,0,1,Anual_2,1,Transferencia,98.7,6858.9,4686-GEFRM,0,3.29
0,0,0,0,21,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Tarjeta,99.85,1992.55,4686-UXDML,0,3.33
1,1,0,0,17,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,45.05,770.6,4690-LLKUA,1,1.5
0,1,1,0,42,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Cheque_electrónico,95.55,3930.6,4690-PKDQG,0,3.18
0,0,1,0,21,1,0,Fiber optic,0,0,1,1,0,0,Anual_1,0,Cheque_electrónico,79.2,1742.45,4692-NNQRU,0,2.64
0,0,0,0,3,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,19.55,61.05,4693-VWVBO,0,0.65
0,0,0,1,8,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.95,170.9,4694-PHWFW,0,0.66
1,0,1,1,18,1,0,DSL,0,0,1,0,0,1,Mensual,0,Cheque_electrónico,57.45,990.85,4695-VADHF,1,1.92
0,1,0,0,2,1,1,Fiber optic,0,0,1,0,0,1,Mensual,1,Cheque_electrónico,88.55,179.25,4695-WJZUE,1,2.95
1,0,1,1,2,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,20.2,34.75,4697-LUPSU,0,0.67
0,1,0,0,51,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,19.6,967.9,4698-KVLLG,0,0.65
1,0,1,1,21,1,1,DSL,1,0,0,0,1,1,Anual_1,1,Transferencia,75.9,1549.75,4700-UBQMV,0,2.53
1,0,1,0,55,0,0,DSL,0,0,1,1,1,1,Mensual,1,Transferencia,54.55,2978.3,4701-AHWMW,1,1.82
0,0,0,0,70,1,1,DSL,1,1,1,1,1,1,Anual_2,0,Tarjeta,89.75,6367.2,4701-LKOZD,0,2.99
1,0,0,0,31,1,0,DSL,0,0,1,1,0,0,Mensual,1,Cheque_electrónico,55.25,1715.65,4701-MLJPN,1,1.84
1,0,0,0,67,0,0,DSL,1,0,1,1,1,0,Anual_1,1,Transferencia,49.35,3321.35,4702-HDRKD,0,1.64
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.1,70.1,4702-IOQDC,1,2.34
1,0,0,0,21,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.6,390.4,4703-MQYKT,0,0.65
0,0,1,0,22,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,69.25,1554.0,4704-ERYFC,1,2.31
0,1,0,0,11,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Tarjeta,84.8,906.85,4706-AXVKM,1,2.83
1,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,45.2,45.2,4706-DGAHW,0,1.51
1,0,1,0,72,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,25.85,1872.2,4707-MAXGU,0,0.86
0,0,1,1,34,1,1,No,0,0,0,0,0,0,Anual_1,1,Tarjeta,25.6,917.15,4707-YNOQA,0,0.85
0,0,1,1,29,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque_electrónico,20.0,540.05,4709-LKHYG,0,0.67
1,0,1,0,56,1,1,Fiber optic,0,1,0,0,1,1,Anual_1,0,Tarjeta,100.3,5614.45,4710-FDUIZ,1,3.34
1,0,1,1,5,1,1,DSL,1,1,0,1,0,0,Mensual,0,Tarjeta,64.4,316.9,4710-NKCAW,0,2.15
1,0,0,0,18,0,0,DSL,1,0,1,0,0,0,Mensual,0,Cheque,33.6,550.35,4712-AUQZO,0,1.12
0,0,1,1,20,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,20.0,417.65,4712-UYOOI,0,0.67
0,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,79.6,195.05,4713-LZDRV,1,2.65
1,0,0,1,45,1,1,Fiber optic,0,0,1,0,1,1,Anual_2,0,Transferencia,99.7,4634.35,4713-ZBURT,0,3.32
1,1,1,0,20,1,1,Fiber optic,0,1,0,1,1,1,Mensual,0,Cheque_electrónico,107.05,2172.05,4716-HHKQH,0,3.57
0,0,0,0,29,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,20.0,599.3,4716-MRVEN,0,0.67
0,0,0,0,50,1,1,DSL,0,1,0,1,1,1,Anual_2,1,Cheque,79.6,4024.2,4717-GHADL,0,2.65
0,0,0,0,11,0,0,DSL,0,0,0,0,1,0,Mensual,1,Cheque,35.8,363.15,4718-DHSMV,0,1.19
1,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Anual_2,1,Tarjeta,91.95,6614.9,4718-WXBGI,0,3.06
1,0,0,1,6,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.65,100.9,4719-UMSIY,0,0.65
0,0,0,0,44,1,1,Fiber optic,0,1,1,0,0,0,Mensual,1,Transferencia,84.8,3862.55,4720-VSTSI,1,2.83
1,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Anual_2,0,Tarjeta,86.65,6094.25,4723-BEGSG,0,2.89
1,0,0,0,48,1,1,Fiber optic,1,0,0,1,0,1,Mensual,1,Cheque_electrónico,95.4,4445.3,4724-WXVWF,0,3.18
1,1,0,0,50,1,1,DSL,1,1,0,0,1,0,Mensual,1,Transferencia,70.35,3454.6,4726-DLWQN,0,2.34
1,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Mensual,0,Cheque,55.55,55.55,4727-MCYZG,0,1.85
1,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,24.75,24.75,4729-XKASR,1,0.82
1,0,1,1,36,0,0,DSL,1,0,1,1,1,1,Anual_1,0,Tarjeta,60.7,2234.55,4730-AWNAU,0,2.02
1,0,1,1,7,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.25,144.35,4732-RRJZC,0,0.68
1,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,98.35,2515.3,4735-ASGMA,1,3.28
0,0,0,0,40,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.15,804.85,4735-BJKOU,0,0.67
1,0,1,1,72,1,1,DSL,1,1,1,1,0,0,Anual_2,0,Tarjeta,72.1,5016.65,4737-AQCPU,0,2.4
1,0,1,0,63,1,1,DSL,0,0,1,1,1,1,Anual_2,0,Tarjeta,79.8,5034.05,4737-HOBAX,0,2.66
0,0,1,0,2,1,0,Fiber optic,1,0,0,1,0,0,Mensual,1,Cheque_electrónico,80.15,194.55,4741-WWJQZ,0,2.67
1,0,1,1,60,1,1,Fiber optic,1,0,1,0,1,0,Anual_1,1,Transferencia,95.4,5812.0,4742-DRORA,0,3.18
0,0,1,1,47,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,19.3,890.5,4742-TXUEX,0,0.64
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.5,20.5,4745-LSPLO,1,0.68
1,0,0,0,25,1,0,DSL,1,1,0,1,1,1,Mensual,1,Cheque,79.0,1902.0,4747-LCAQL,0,2.63
0,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,75.65,302.35,4749-OJKQU,0,2.52
0,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Mensual,1,Cheque,50.1,50.1,4749-VFKVB,1,1.67
0,1,1,0,37,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,19.6,727.8,4750-UKWJK,0,0.65
0,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,84.6,360.1,4750-ZRXIU,1,2.82
1,0,1,1,72,1,0,DSL,0,1,1,0,1,1,Anual_2,1,Transferencia,75.4,5480.25,4751-ERMAN,0,2.51
0,0,1,0,67,1,1,Fiber optic,0,1,1,0,1,1,Anual_1,1,Transferencia,105.7,6816.95,4753-PADAS,0,3.52
0,0,1,0,59,1,1,DSL,0,1,0,1,1,1,Anual_1,1,Cheque_electrónico,80.1,4693.2,4759-PXTAN,0,2.67
1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,70.4,70.4,4759-TRPLW,1,2.35
0,0,1,0,43,1,1,Fiber optic,1,1,0,0,0,1,Mensual,1,Cheque_electrónico,94.1,4107.3,4760-THGOT,0,3.14
0,0,1,1,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.45,19.45,4760-XOHVN,1,0.65
0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,70.4,281.0,4763-PGDPO,1,2.35
0,0,1,1,9,1,0,DSL,1,1,1,1,0,0,Mensual,0,Cheque,65.0,663.05,4765-OXPPD,1,2.17
1,0,1,1,30,1,0,Fiber optic,0,1,1,0,0,0,Mensual,0,Transferencia,82.05,2570.2,4767-HZZHQ,0,2.74
0,0,0,0,13,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,19.45,232.1,4770-QAZXN,0,0.65
1,0,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,74.75,144.8,4770-UEZOX,0,2.49
1,0,1,0,30,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.05,637.55,4774-HHGGS,0,0.64
0,0,1,1,12,0,0,DSL,0,0,0,1,0,0,Anual_1,0,Tarjeta,30.25,368.85,4776-XSKYQ,0,1.01
1,0,1,0,63,1,0,Fiber optic,1,1,1,1,1,1,Anual_2,1,Tarjeta,110.1,6705.7,4778-IZARL,0,3.67
1,0,1,1,48,1,1,No,0,0,0,0,0,0,Anual_2,0,Cheque,23.55,1173.35,4779-ZGICK,0,0.78
1,0,1,1,1,1,0,No,0,0,0,0,0,0,Mensual,1,Transferencia,20.15,20.15,4781-ZXYGU,0,0.67
0,1,1,0,71,1,1,DSL,1,1,1,1,0,1,Anual_2,1,Transferencia,82.7,5831.2,4782-OSFXZ,0,2.76
0,0,1,0,61,1,1,No,0,0,0,0,0,0,Anual_2,0,Cheque,24.4,1417.9,4785-FCIFB,0,0.81
1,1,0,0,5,1,0,No,0,0,0,0,0,0,Mensual,0,Transferencia,20.05,94.15,4785-NKHCX,0,0.67
1,1,1,0,46,0,0,DSL,0,1,1,1,1,1,Anual_1,1,Transferencia,59.9,2816.65,4785-QRJHC,1,2.0
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.2,20.2,4786-UKSNZ,1,0.67
1,0,1,0,47,1,1,Fiber optic,1,0,1,1,1,1,Anual_1,1,Tarjeta,110.85,5275.8,4789-KWMXN,1,3.7
1,0,1,0,59,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Transferencia,99.5,5961.1,4791-QRGMF,1,3.32
0,1,1,0,5,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,81.0,371.65,4795-KTRTH,1,2.7
1,0,0,0,26,1,0,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,19.8,457.3,4795-UXVCJ,0,0.66
0,0,0,0,40,1,0,DSL,1,1,0,0,1,0,Mensual,0,Cheque,65.1,2586.0,4795-WRNVT,0,2.17
0,0,0,1,1,1,0,DSL,1,1,0,1,0,0,Mensual,1,Cheque_electrónico,60.0,60.0,4797-AXPXK,1,2.0
1,0,1,1,7,1,0,No,0,0,0,0,0,0,Mensual,1,Transferencia,20.25,174.7,4797-MIWUM,0,0.68
0,0,1,1,48,1,1,Fiber optic,1,1,0,0,1,1,Anual_1,1,Tarjeta,103.25,5037.55,4800-CZMPC,1,3.44
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.9,19.9,4800-VHZKI,1,0.66
0,0,1,1,11,0,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,29.6,346.45,4801-JZAZL,0,0.99
1,0,0,1,8,1,0,No,0,0,0,0,0,0,Mensual,0,Transferencia,19.45,159.2,4801-KFYKL,0,0.65
0,1,0,0,38,1,1,Fiber optic,0,0,0,1,1,1,Mensual,1,Cheque_electrónico,99.55,3734.25,4803-AXVYP,1,3.32
1,0,1,1,34,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.8,635.9,4803-LBYPN,0,0.69
1,0,1,1,19,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.2,387.4,4804-NCPET,0,0.67
0,1,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,1,Cheque_electrónico,113.65,7714.65,4806-DXQCE,0,3.79
0,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,68.95,68.95,4806-HIPDW,1,2.3
1,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,79.9,324.3,4806-KEXQR,1,2.66
0,0,0,0,51,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,20.65,1020.75,4807-IZYOZ,0,0.69
0,0,1,0,35,1,0,DSL,1,0,0,0,1,0,Anual_1,1,Transferencia,62.15,2215.45,4808-YNLEU,0,2.07
1,0,0,0,30,1,1,Fiber optic,0,0,0,1,0,1,Mensual,1,Tarjeta,89.9,2723.15,4811-JBUVU,0,3.0
0,0,1,0,8,1,1,Fiber optic,0,0,0,1,0,1,Mensual,1,Cheque_electrónico,90.25,743.75,4813-HQMGZ,0,3.01
0,0,1,0,4,0,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,25.15,99.95,4815-GBTCD,0,0.84
0,0,0,0,10,1,0,No,0,0,0,0,0,0,Anual_1,1,Cheque,19.3,185.2,4815-TUMEQ,0,0.64
1,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Anual_1,1,Tarjeta,104.9,7537.5,4815-YOSUK,0,3.5
1,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,44.7,93.7,4816-JBHOV,1,1.49
0,0,0,0,23,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,79.15,1676.95,4816-LXZYW,1,2.64
1,0,1,1,50,1,0,Fiber optic,0,1,1,1,1,1,Anual_1,1,Transferencia,103.4,5236.4,4816-OKWNX,0,3.45
0,0,1,1,71,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,19.85,1326.35,4817-KEQSP,0,0.66
0,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Tarjeta,81.0,818.05,4817-QRJSX,1,2.7
